"name","html_url","description","stars","forks","language","owner","pushed_at","size_kb","is_fork"
"r42-sre_sal-e3","https://github.aexp.com/amex-archives/r42-sre_sal-e3",,"0","0","Go","amex-archives","2026-06-30T22:05:15Z","345","False"
"r42-tools_gomush","https://github.aexp.com/amex-archives/r42-tools_gomush",,"1","1","Go","amex-archives","2026-05-14T01:13:30Z","32118","False"
"r42-tools_nspm-cli","https://github.aexp.com/amex-archives/r42-tools_nspm-cli",,"3","1","Go","amex-archives","2026-06-01T14:22:27Z","634","False"
"r42-tools_r42","https://github.aexp.com/amex-archives/r42-tools_r42","The r42 tool","0","0","Go","amex-archives","2025-07-26T08:52:39Z","25879","False"
"radar-root","https://github.aexp.com/amex-archives/radar-root","Root module for Radar Application","0","0","JavaScript","amex-archives","2026-06-06T07:05:48Z","869","False"
"random-data-generator","https://github.aexp.com/amex-archives/random-data-generator","You choose the constraints of an attribute (via an Annotation), we generate randomly generated instances fitting those constraints. Perhaps export to a CSV? Perhaps sink into a table? Up to you.","0","1","Kotlin","amex-archives","2026-07-13T05:40:41Z","335","False"
"RC-Ansible-Automation","https://github.aexp.com/amex-archives/RC-Ansible-Automation",,"0","0",,"amex-archives","2026-06-05T13:38:05Z","116","False"
"rdt-quality-engineering-platform","https://github.aexp.com/amex-archives/rdt-quality-engineering-platform",,"1","0","Java","amex-archives","2026-07-24T05:21:08Z","14019","False"
"react-server-demo","https://github.aexp.com/amex-archives/react-server-demo","A demo application for using React Server Components in One App","0","0","JavaScript","amex-archives","2026-07-24T10:47:48Z","2227","False"
"recipes_cli","https://github.aexp.com/amex-archives/recipes_cli","CLI Tool for bootstrapping Generative AI micro-service applications","38","30","Python","amex-archives","2026-07-23T17:24:44Z","11223","False"
"recurring-payment-plan","https://github.aexp.com/amex-archives/recurring-payment-plan","Repository that contains functionality related to Recurring Payment Plan Configurations","0","1","Kotlin","amex-archives","2026-07-15T14:21:22Z","8818","False"
"release-engineering-dashboard","https://github.aexp.com/amex-archives/release-engineering-dashboard","a repository for the release engineering dashboard.","0","0","Java","amex-archives","2026-07-30T22:17:52Z","7341","False"
"remittance-money_movement-v1","https://github.aexp.com/amex-archives/remittance-money_movement-v1","Self onboarding repository","0","13",,"amex-archives","2024-12-09T09:24:49Z","1863","False"
"Reporting-Operational-Performance_rop-databases","https://github.aexp.com/amex-archives/Reporting-Operational-Performance_rop-databases","This repository contains database, ETL, and OLAP for the ROP (GSN Reporting Operational Performance) application, including the Settlements MIS component. ","3","1","TSQL","amex-archives","2026-07-28T04:57:42Z","90557","False"
"require-compatible-dependencies-maven-enforcer-rule","https://github.aexp.com/amex-archives/require-compatible-dependencies-maven-enforcer-rule",,"0","0","Java","amex-archives","2026-06-15T20:50:45Z","73","False"
"resiliency-accountability-platform","https://github.aexp.com/amex-archives/resiliency-accountability-platform","Child module (application) for the Resiliency Insights application","0","0","JavaScript","amex-archives","2026-08-01T23:03:43Z","1184","False"
"resiliency-accountability-platform-backend","https://github.aexp.com/amex-archives/resiliency-accountability-platform-backend",,"0","0","Go","amex-archives","2026-06-25T03:57:06Z","31469","False"
"RevEx","https://github.aexp.com/amex-archives/RevEx","A command-line utility which will identify and rewrite patterns found across the commit history of a repository.","4","0","Go","amex-archives","2026-02-10T19:28:54Z","654","False"
"rf-audit-data","https://github.aexp.com/amex-archives/rf-audit-data",,"0","1","Astro","amex-archives","2026-07-08T01:07:44Z","42236","False"
"rig-mk-docs","https://github.aexp.com/amex-archives/rig-mk-docs","Repo for RIG/EIG MKDocs ","0","0",,"amex-archives","2026-06-05T07:34:54Z","335722","False"
"risk-crypto-operations-root","https://github.aexp.com/amex-archives/risk-crypto-operations-root",,"0","1","JavaScript","amex-archives","2026-07-24T06:05:24Z","1908","False"
"risk-data-management-collateral-root","https://github.aexp.com/amex-archives/risk-data-management-collateral-root",,"0","2","JavaScript","amex-archives","2026-07-25T20:28:25Z","8121","False"
"risk-metadata-platform-root","https://github.aexp.com/amex-archives/risk-metadata-platform-root",,"1","1","TypeScript","amex-archives","2026-07-30T19:38:34Z","11611","False"
"risk-variables-explorer","https://github.aexp.com/amex-archives/risk-variables-explorer",,"1","0","Python","amex-archives","2026-07-24T00:12:59Z","11075","False"
"rmf","https://github.aexp.com/amex-archives/rmf",,"0","0","Java","amex-archives","2026-07-30T21:55:18Z","171274","False"
"rpds_data_capability_bkp","https://github.aexp.com/amex-archives/rpds_data_capability_bkp","This repo is made to hold timestamp based backup for global customer management","0","0",,"amex-archives","2026-07-16T10:22:11Z","670680","False"
"rssgit_alerts-talend-quartz","https://github.aexp.com/amex-archives/rssgit_alerts-talend-quartz",,"1","2","Java","amex-archives","2026-07-17T15:40:02Z","37631","False"
"safechain","https://github.aexp.com/amex-archives/safechain","An enterprise GenAI integration layer that adds secure model access and safer execution paths on top of LangChain-compatible workflows.","45","26","Python","amex-archives","2026-06-17T22:57:04Z","2644","False"
"salesforce-common","https://github.aexp.com/amex-archives/salesforce-common",,"1","0","JavaScript","amex-archives","2026-07-02T14:30:16Z","1125","False"
"salesforce-domain","https://github.aexp.com/amex-archives/salesforce-domain",,"1","0","Apex","amex-archives","2026-08-09T04:07:51Z","254","False"
"salesforce-js-workflows","https://github.aexp.com/amex-archives/salesforce-js-workflows","Reusable workflows for salesforce team javascript packages","1","0",,"amex-archives","2026-06-25T00:13:04Z","23","False"
"salesforce-log-shipper","https://github.aexp.com/amex-archives/salesforce-log-shipper","Retrieves logs regularly from Salesforce and sends to ELF","1","0","JavaScript","amex-archives","2026-07-02T16:58:01Z","1888","False"
"salesforce-metadata","https://github.aexp.com/amex-archives/salesforce-metadata",,"1","2","JavaScript","amex-archives","2026-07-02T14:31:14Z","1219","False"
"salesforce-metadata-alignment","https://github.aexp.com/amex-archives/salesforce-metadata-alignment",,"1","0","JavaScript","amex-archives","2026-07-02T16:57:15Z","889","False"
"salesforce-operations-health-reporting","https://github.aexp.com/amex-archives/salesforce-operations-health-reporting","all custom scans for our orgs and delivery processes are housed in this repo.","0","0","JavaScript","amex-archives","2026-07-02T16:57:12Z","415","False"
"salesforce-risk-scanner-service","https://github.aexp.com/amex-archives/salesforce-risk-scanner-service",,"0","0","JavaScript","amex-archives","2026-07-02T16:58:10Z","50","False"
"salesforce-standard-api","https://github.aexp.com/amex-archives/salesforce-standard-api",,"1","0","JavaScript","amex-archives","2026-07-02T14:35:02Z","1986","False"
"salesforce-unpackaged-deploy","https://github.aexp.com/amex-archives/salesforce-unpackaged-deploy",,"2","0","JavaScript","amex-archives","2026-07-02T14:31:25Z","2229","False"
"salesforce-workflows","https://github.aexp.com/amex-archives/salesforce-workflows",,"5","1","JavaScript","amex-archives","2026-07-06T13:22:05Z","5341","False"
"scs-mock","https://github.aexp.com/amex-archives/scs-mock","Wire mock service for scs repo","1","0","Kotlin","amex-archives","2026-07-09T12:57:21Z","313","False"
"secure-file-transfer-sre-observability","https://github.aexp.com/amex-archives/secure-file-transfer-sre-observability","Observability tools to support the SFT platform","0","1","Shell","amex-archives","2026-07-02T00:29:09Z","57096","False"
"secure-file-transfer-sre-playbooks","https://github.aexp.com/amex-archives/secure-file-transfer-sre-playbooks","SFT-SRE Playbook Repository","1","0","Shell","amex-archives","2026-07-21T15:17:47Z","9843","False"
"security-engineering_kafka_serializer","https://github.aexp.com/amex-archives/security-engineering_kafka_serializer","Kafka Serializer - Encryption and decryption for the kafka messages","2","3","Java","amex-archives","2026-07-21T15:42:18Z","6259","False"
"security-engineering_messagecrypto","https://github.aexp.com/amex-archives/security-engineering_messagecrypto","This repository has messaging crypto functionalities and used to encrypt or decrypt messages (Ex: Kafka message)","0","0","Java","amex-archives","2026-07-21T15:41:01Z","174","False"
"selenium-analytics","https://github.aexp.com/amex-archives/selenium-analytics","Tools to query One App analytics with Selenium","0","0","JavaScript","amex-archives","2025-07-26T04:15:32Z","247","False"
"semantic-release-maven","https://github.aexp.com/amex-archives/semantic-release-maven",,"0","0","JavaScript","amex-archives","2026-06-15T22:25:16Z","773","False"
"sentinel-policy-simulator","https://github.aexp.com/amex-archives/sentinel-policy-simulator","Tools for debugging and testing Sentinel policies","1","0","Go","amex-archives","2026-07-06T19:43:09Z","806","False"
"service-connector","https://github.aexp.com/amex-archives/service-connector","Integration utility for connecting Salesforce to an internal REST/SOAP service via Apigee or Blaze's Gateway Routing Service (GRS)","5","1","Apex","amex-archives","2026-08-09T04:02:50Z","5007","False"
"service-continuity-tool-root","https://github.aexp.com/amex-archives/service-continuity-tool-root",,"0","3","JavaScript","amex-archives","2026-08-24T14:40:07Z","2987","False"
"servicing-account-memo","https://github.aexp.com/amex-archives/servicing-account-memo","Module to check and create new account's memos","0","1","JavaScript","amex-archives","2026-03-22T21:29:12Z","826","False"
"servicing-account-reinstatement","https://github.aexp.com/amex-archives/servicing-account-reinstatement","To uplift the CSP Reinstatement pages & integrate the backend systems with the POA systems","0","0","JavaScript","amex-archives","2026-07-28T14:05:19Z","2271","False"
"servicing-account-reward-maintenance","https://github.aexp.com/amex-archives/servicing-account-reward-maintenance","Account Reward Maintenance","1","1","JavaScript","amex-archives","2026-07-23T21:35:46Z","2692","False"
"servicing-add-debit-card","https://github.aexp.com/amex-archives/servicing-add-debit-card",,"0","0","JavaScript","amex-archives","2026-06-09T09:04:06Z","1652","False"
"servicing-amex-offers","https://github.aexp.com/amex-archives/servicing-amex-offers",,"0","1","JavaScript","amex-archives","2026-07-23T16:15:36Z","2017","False"
"servicing-api-automation-suite","https://github.aexp.com/amex-archives/servicing-api-automation-suite",,"0","0","Java","amex-archives","2026-06-30T04:43:37Z","167","False"
"servicing-authoring-assist","https://github.aexp.com/amex-archives/servicing-authoring-assist",,"0","0","JavaScript","amex-archives","2026-05-13T03:45:12Z","1241","False"
"servicing-automation-app","https://github.aexp.com/amex-archives/servicing-automation-app","Frontend application for the Servicing Automation Dashboard, providing a unified interface to monitor, manage, and interact with servicing automation workflows.","0","0","JavaScript","amex-archives","2026-06-09T16:55:35Z","142","False"
"servicing-balance-history","https://github.aexp.com/amex-archives/servicing-balance-history",,"0","1","JavaScript","amex-archives","2026-03-27T09:32:09Z","847","False"
"servicing-banner","https://github.aexp.com/amex-archives/servicing-banner",,"1","0","JavaScript","amex-archives","2026-07-23T18:18:38Z","1839","False"
"servicing-card-member-request","https://github.aexp.com/amex-archives/servicing-card-member-request",,"0","1","JavaScript","amex-archives","2026-07-22T20:10:42Z","3061","False"
"servicing-cardmember-concern","https://github.aexp.com/amex-archives/servicing-cardmember-concern","Document cardmember concern","0","0","JavaScript","amex-archives","2026-06-10T12:29:18Z","1134","False"
"servicing-case-management","https://github.aexp.com/amex-archives/servicing-case-management","Centralized repository providing visibility and detailed insight into all technical architecture and design decisions","0","14",,"amex-archives","2026-07-10T15:51:27Z","107717","False"
"servicing-compound-interest-calculator","https://github.aexp.com/amex-archives/servicing-compound-interest-calculator","one-app module that hosts compound interest calculator","0","0","JavaScript","amex-archives","2026-07-07T14:17:25Z","2105","False"
"servicing-corporate-funding-account-creation","https://github.aexp.com/amex-archives/servicing-corporate-funding-account-creation",,"0","2","JavaScript","amex-archives","2026-07-28T12:48:35Z","567","False"
"servicing-corporate-update-program-administrator-contact","https://github.aexp.com/amex-archives/servicing-corporate-update-program-administrator-contact","Update program administrator contact module","0","2","JavaScript","amex-archives","2026-07-17T13:20:33Z","1033","False"
"servicing-credit-balance-summary","https://github.aexp.com/amex-archives/servicing-credit-balance-summary",,"0","0","JavaScript","amex-archives","2026-07-06T13:03:36Z","730","False"
"servicing-credit-bust-out-document-request","https://github.aexp.com/amex-archives/servicing-credit-bust-out-document-request","servicing-credit-bust-out-document-request","0","0","JavaScript","amex-archives","2026-07-27T21:13:07Z","1314","False"
"servicing-credit-call-outcome","https://github.aexp.com/amex-archives/servicing-credit-call-outcome",,"0","0","JavaScript","amex-archives","2026-06-26T09:22:10Z","767","False"
"servicing-credit-collateral-info","https://github.aexp.com/amex-archives/servicing-credit-collateral-info",,"0","0","JavaScript","amex-archives","2026-03-20T03:40:47Z","701","False"
"servicing-credit-dashboard","https://github.aexp.com/amex-archives/servicing-credit-dashboard",,"0","0","JavaScript","amex-archives","2026-07-06T07:34:46Z","466","False"
"servicing-credit-deceased-account-resolution-letters","https://github.aexp.com/amex-archives/servicing-credit-deceased-account-resolution-letters",,"0","0","JavaScript","amex-archives","2026-06-04T13:19:07Z","4153","False"
"servicing-credit-international-hardship-enrollment","https://github.aexp.com/amex-archives/servicing-credit-international-hardship-enrollment",,"0","0","JavaScript","amex-archives","2026-06-01T11:36:05Z","183","False"
"servicing-credit-japan-renewal-review","https://github.aexp.com/amex-archives/servicing-credit-japan-renewal-review",,"0","0","JavaScript","amex-archives","2026-07-06T13:00:34Z","644","False"
"servicing-credit-journey-launcher","https://github.aexp.com/amex-archives/servicing-credit-journey-launcher","V5 servicing-credit-journey-launcher","0","0","HTML","amex-archives","2026-07-28T15:39:00Z","2158","False"
"servicing-credit-manage-autopay","https://github.aexp.com/amex-archives/servicing-credit-manage-autopay",,"0","0","JavaScript","amex-archives","2026-07-18T02:47:23Z","2230","False"
"servicing-credit-payment-break-program","https://github.aexp.com/amex-archives/servicing-credit-payment-break-program","Module for Forbearance Flexibility Enrollment","0","0","JavaScript","amex-archives","2026-06-02T10:47:08Z","1515","False"
"servicing-credit-preset-limit","https://github.aexp.com/amex-archives/servicing-credit-preset-limit",,"0","1","JavaScript","amex-archives","2026-03-20T06:40:47Z","272","False"
"servicing-credit-recent-attempts","https://github.aexp.com/amex-archives/servicing-credit-recent-attempts","This is module for recent transaction attempts on card account","0","0","JavaScript","amex-archives","2026-07-16T09:31:13Z","1364","False"
"servicing-credit-recommendations","https://github.aexp.com/amex-archives/servicing-credit-recommendations","This is one app module for next best recommendation to service credit concern.","0","0","JavaScript","amex-archives","2026-07-28T15:37:08Z","2380","False"
"servicing-credit-standalone-letters","https://github.aexp.com/amex-archives/servicing-credit-standalone-letters",,"0","0","JavaScript","amex-archives","2026-06-03T07:47:41Z","2572","False"
"servicing-credit-whats-in-it-for-me","https://github.aexp.com/amex-archives/servicing-credit-whats-in-it-for-me",,"0","0","JavaScript","amex-archives","2026-07-15T20:00:15Z","787","False"
"servicing-customer-spend-activity","https://github.aexp.com/amex-archives/servicing-customer-spend-activity",,"0","1","JavaScript","amex-archives","2026-07-23T18:11:04Z","1480","False"
"servicing-deferred-payment-plans","https://github.aexp.com/amex-archives/servicing-deferred-payment-plans",,"0","1","JavaScript","amex-archives","2026-03-27T10:27:34Z","775","False"
"servicing-delete-funding-instruments","https://github.aexp.com/amex-archives/servicing-delete-funding-instruments",,"0","0","JavaScript","amex-archives","2026-06-09T12:50:38Z","1382","False"
"servicing-delete-payment","https://github.aexp.com/amex-archives/servicing-delete-payment",,"0","0","JavaScript","amex-archives","2026-06-05T18:04:43Z","2606","False"
"servicing-direct-debit-mandates-plans","https://github.aexp.com/amex-archives/servicing-direct-debit-mandates-plans",,"0","1","JavaScript","amex-archives","2026-07-24T01:23:42Z","1272","False"
"servicing-dls-utils","https://github.aexp.com/amex-archives/servicing-dls-utils","Utils for internal Servicing usage","0","0","SCSS","amex-archives","2023-05-25T19:34:27Z","253","False"
"servicing-express-cash","https://github.aexp.com/amex-archives/servicing-express-cash",,"0","2","JavaScript","amex-archives","2026-06-17T05:47:07Z","1298","False"
"servicing-extended-payment-plans","https://github.aexp.com/amex-archives/servicing-extended-payment-plans",,"0","1","JavaScript","amex-archives","2026-03-19T19:04:51Z","1203","False"
"servicing-historical-account-balances","https://github.aexp.com/amex-archives/servicing-historical-account-balances",,"1","0","JavaScript","amex-archives","2026-07-21T15:22:12Z","6803","False"
"servicing-history","https://github.aexp.com/amex-archives/servicing-history",,"2","0","JavaScript","amex-archives","2026-07-22T20:17:01Z","3378","False"
"servicing-invalidate-cards","https://github.aexp.com/amex-archives/servicing-invalidate-cards",,"0","1","JavaScript","amex-archives","2026-03-19T19:05:25Z","2290","False"
"servicing-legacy-market-cases","https://github.aexp.com/amex-archives/servicing-legacy-market-cases",,"0","1","JavaScript","amex-archives","2026-03-19T19:05:44Z","3163","False"
"servicing-loyalty-account-relationship","https://github.aexp.com/amex-archives/servicing-loyalty-account-relationship","Loyalty Account Suite","0","0","JavaScript","amex-archives","2026-07-13T08:38:56Z","1514","False"
"servicing-loyalty-account-selector","https://github.aexp.com/amex-archives/servicing-loyalty-account-selector","Loyalty account selector experience","0","0","JavaScript","amex-archives","2026-07-25T03:48:12Z","2503","False"
"servicing-loyalty-earned-transactions","https://github.aexp.com/amex-archives/servicing-loyalty-earned-transactions",,"0","1","JavaScript","amex-archives","2026-07-23T21:44:05Z","1150","False"
"servicing-loyalty-incremental-point-transactions","https://github.aexp.com/amex-archives/servicing-loyalty-incremental-point-transactions","loyalty transactions for incremental point details","1","5","JavaScript","amex-archives","2026-07-09T20:15:33Z","1905","False"
"servicing-loyalty-points-transfer","https://github.aexp.com/amex-archives/servicing-loyalty-points-transfer","Points transfer redemption experience for Customer Care Professionals","0","1","JavaScript","amex-archives","2026-07-24T02:49:41Z","4495","False"
"servicing-loyalty-redeem-credit","https://github.aexp.com/amex-archives/servicing-loyalty-redeem-credit","Loyalty statement credit and redeem for deposit","0","4","JavaScript","amex-archives","2026-07-24T15:17:41Z","17900","False"
"servicing-manage-customer-address","https://github.aexp.com/amex-archives/servicing-manage-customer-address","general servicing portal manage customer address ","0","4","JavaScript","amex-archives","2026-07-08T06:09:13Z","3875","False"
"servicing-manage-customer-contact-number","https://github.aexp.com/amex-archives/servicing-manage-customer-contact-number","This module allows to manage customer contact number","0","1","JavaScript","amex-archives","2026-03-19T19:07:31Z","615","False"
"servicing-manage-customer-email","https://github.aexp.com/amex-archives/servicing-manage-customer-email","general servicing portal manage customer email","0","4","JavaScript","amex-archives","2026-07-23T04:20:42Z","2234","False"
"servicing-manage-customer-phone","https://github.aexp.com/amex-archives/servicing-manage-customer-phone",,"1","6","JavaScript","amex-archives","2026-07-23T17:54:25Z","6148","False"
"servicing-manage-customer-profile","https://github.aexp.com/amex-archives/servicing-manage-customer-profile",,"0","1","JavaScript","amex-archives","2026-07-22T06:24:23Z","2886","False"
"servicing-merchant-block-unblock","https://github.aexp.com/amex-archives/servicing-merchant-block-unblock",,"0","1","JavaScript","amex-archives","2026-07-21T03:27:03Z","1047","False"
"servicing-messages","https://github.aexp.com/amex-archives/servicing-messages",,"0","0","JavaScript","amex-archives","2026-07-23T18:29:10Z","1501","False"
"servicing-minimum-due-calculator","https://github.aexp.com/amex-archives/servicing-minimum-due-calculator","one-app module that hosts minimum due calculator","0","0","JavaScript","amex-archives","2026-07-15T09:56:16Z","544","False"
"servicing-offer-management-tool","https://github.aexp.com/amex-archives/servicing-offer-management-tool","Module that control the offer servicing","0","0","JavaScript","amex-archives","2026-07-23T04:06:32Z","758","False"
"servicing-offers","https://github.aexp.com/amex-archives/servicing-offers",,"1","0","JavaScript","amex-archives","2026-07-22T20:22:51Z","2462","False"
"servicing-one-time-charge","https://github.aexp.com/amex-archives/servicing-one-time-charge","Provides the ability to enable a one time charge to the CM account","0","0","JavaScript","amex-archives","2026-06-30T07:39:40Z","1385","False"
"servicing-paperless-billing","https://github.aexp.com/amex-archives/servicing-paperless-billing","Paperless Billing","0","1","JavaScript","amex-archives","2026-07-23T17:00:30Z","911","False"
"servicing-payments-management","https://github.aexp.com/amex-archives/servicing-payments-management",,"0","3","JavaScript","amex-archives","2026-07-28T13:42:40Z","5430","False"
"servicing-payoff-calculator","https://github.aexp.com/amex-archives/servicing-payoff-calculator","servicing-payoff-calculator","0","0","JavaScript","amex-archives","2026-07-10T05:25:20Z","598","False"
"servicing-plan-balance","https://github.aexp.com/amex-archives/servicing-plan-balance","Provides Plan Balances for an account","0","0","JavaScript","amex-archives","2026-07-06T07:29:31Z","477","False"
"servicing-portal","https://github.aexp.com/amex-archives/servicing-portal",,"2","1","JavaScript","amex-archives","2026-07-23T08:48:26Z","6574","False"
"servicing-post-authorization-review","https://github.aexp.com/amex-archives/servicing-post-authorization-review","Enables Customer Care Professionals(CCPs) to do a post authorization review for customer amount","0","0","JavaScript","amex-archives","2026-07-16T12:54:44Z","1086","False"
"servicing-quick-address-search","https://github.aexp.com/amex-archives/servicing-quick-address-search",,"0","5","JavaScript","amex-archives","2026-06-30T03:52:41Z","4754","False"
"servicing-rebates-and-rewards","https://github.aexp.com/amex-archives/servicing-rebates-and-rewards",,"0","0","JavaScript","amex-archives","2026-07-22T20:28:01Z","2510","False"
"servicing-rewards-calculator","https://github.aexp.com/amex-archives/servicing-rewards-calculator",,"0","1","JavaScript","amex-archives","2026-07-22T20:09:11Z","1017","False"
"servicing-rewards-dashboard","https://github.aexp.com/amex-archives/servicing-rewards-dashboard",,"0","3","JavaScript","amex-archives","2026-07-24T20:40:07Z","2991","False"
"servicing-rewards-select-and-redeem","https://github.aexp.com/amex-archives/servicing-rewards-select-and-redeem",,"0","0","JavaScript","amex-archives","2026-07-22T04:37:09Z","2002","False"
"servicing-safekey-transactions","https://github.aexp.com/amex-archives/servicing-safekey-transactions",,"0","3","JavaScript","amex-archives","2026-07-17T07:03:09Z","3045","False"
"servicing-transaction-security-settings","https://github.aexp.com/amex-archives/servicing-transaction-security-settings",,"1","1","JavaScript","amex-archives","2026-04-30T13:17:52Z","570","False"
"servicing-transactions","https://github.aexp.com/amex-archives/servicing-transactions",,"0","5","JavaScript","amex-archives","2026-07-24T05:57:58Z","1300","False"
"servicing-voice-id","https://github.aexp.com/amex-archives/servicing-voice-id","OneApp component that CCPs can use to send enroll / unenroll customer voice id request to Genesys WDE","0","0","JavaScript","amex-archives","2026-03-20T03:47:07Z","724","False"
"sft-eap-automations","https://github.aexp.com/amex-archives/sft-eap-automations","SFT scripts for automations to run on eAP","3","3","Shell","amex-archives","2026-06-23T21:29:54Z","183","False"
"sft-internal-agent-skill","https://github.aexp.com/amex-archives/sft-internal-agent-skill","this repo contain all agent skill which is used by SFT application","1","1","HTML","amex-archives","2026-08-04T17:55:38Z","284075","False"
"shared-scripts-version-map","https://github.aexp.com/amex-archives/shared-scripts-version-map","Environment-specific maps of Shared Scripts and related attributes.","7","92","JavaScript","amex-archives","2026-08-15T20:26:48Z","17976","False"
"shop-commercial-actions","https://github.aexp.com/amex-archives/shop-commercial-actions","A repo to collect all the actions the commerical shop team uses ","0","0",,"amex-archives","2026-08-03T17:52:46Z","38","False"
"shop-ombrello","https://github.aexp.com/amex-archives/shop-ombrello",,"3","22","TypeScript","amex-archives","2026-06-02T10:01:13Z","1919027","False"
"shop-widget-tray","https://github.aexp.com/amex-archives/shop-widget-tray","A React + TypeScript-based widget tray system for debugging and testing websites. This framework provides a vertical tray that can be positioned on the left or right side of the page, containing multiple widgets stacked vertically.","0","0","TypeScript","amex-archives","2026-02-09T22:09:28Z","430","False"
"shr-test-automation","https://github.aexp.com/amex-archives/shr-test-automation","POC for Back and Front End Automation","0","0","JavaScript","amex-archives","2025-10-08T21:37:37Z","868349","False"
"SH_EAP_POD_HealthCheck","https://github.aexp.com/amex-archives/SH_EAP_POD_HealthCheck","Self Healing POD restart repo for EAP Automation","0","0","Python","amex-archives","2026-07-01T17:59:42Z","927","True"
"sketchpad-root","https://github.aexp.com/amex-archives/sketchpad-root","An application that enables live development and sharing of code snippets (GrowthHack Winners 2023)","0","1","HTML","amex-archives","2026-07-24T14:20:00Z","2989","False"
"small-merchant-pricing-structure-set-create","https://github.aexp.com/amex-archives/small-merchant-pricing-structure-set-create","Small Merchant Pricing Structure Set Create","0","6","JavaScript","amex-archives","2026-07-26T12:43:44Z","5007","False"
"smart-mocker","https://github.aexp.com/amex-archives/smart-mocker",,"0","0","JavaScript","amex-archives","2026-06-09T09:03:03Z","638","False"
"sobject-json-mapper","https://github.aexp.com/amex-archives/sobject-json-mapper",,"2","0","Apex","amex-archives","2026-08-09T03:55:28Z","287","False"
"social-kri_couchbase","https://github.aexp.com/amex-archives/social-kri_couchbase","Layer over couchbase api with error handling and optimizations","0","0","Python","amex-archives","2026-04-01T06:44:47Z","75","False"
"spend-iq-next-gen","https://github.aexp.com/amex-archives/spend-iq-next-gen","Monorepo for SpendIQ NextGen application","0","0","TypeScript","amex-archives","2026-07-31T15:30:18Z","9393","False"
"squid-actions","https://github.aexp.com/amex-archives/squid-actions",,"0","0","JavaScript","amex-archives","2026-08-08T20:51:29Z","808","False"
"sre-tools_ecp_pod_selfhealing_reporting","https://github.aexp.com/amex-archives/sre-tools_ecp_pod_selfhealing_reporting",,"0","1","Python","amex-archives","2026-06-26T17:06:47Z","2994","False"
"sstest-hydradeploy5-v1","https://github.aexp.com/amex-archives/sstest-hydradeploy5-v1","Self onboarding repository","0","9",,"amex-archives","2026-05-26T17:59:04Z","181","False"
"stellar-banking_cloudprober","https://github.aexp.com/amex-archives/stellar-banking_cloudprober",,"0","0","Go","amex-archives","2026-07-02T03:19:31Z","623","False"
"synthesize","https://github.aexp.com/amex-archives/synthesize","A tool to coordinate and automate the inherent relationships between  systems, such as those involved in software development.","0","0","JavaScript","amex-archives","2026-07-09T22:30:09Z","680","False"
"system-health-check-front-end","https://github.aexp.com/amex-archives/system-health-check-front-end",,"0","0","JavaScript","amex-archives","2026-08-01T20:10:12Z","4223","False"
"t-gate-data-model","https://github.aexp.com/amex-archives/t-gate-data-model","Tgate Data Model for Tgate car id","0","0","Java","amex-archives","2026-07-14T18:30:21Z","76666","False"
"tcm-cucumber-integration","https://github.aexp.com/amex-archives/tcm-cucumber-integration",,"0","1","Java","amex-archives","2026-06-10T14:21:16Z","1175","False"
"tdm-architecture","https://github.aexp.com/amex-archives/tdm-architecture","Repository containing Enterprise Architecture documentation for the TDM platform.","3","0",,"amex-archives","2026-05-20T17:54:39Z","35540","False"
"tdmparquetwriterhydra","https://github.aexp.com/amex-archives/tdmparquetwriterhydra","Hydra Specific Implementation of TDMParquetWriter","0","1","Python","amex-archives","2026-07-07T22:08:24Z","749","False"
"TDS_ftp-batch","https://github.aexp.com/amex-archives/TDS_ftp-batch","This repository intends to maintain codebase for FTP project","0","0","Java","amex-archives","2026-07-20T21:40:40Z","1552","False"
"techcare-root","https://github.aexp.com/amex-archives/techcare-root","Root for TechCare One Amex Uplift","2","3","HTML","amex-archives","2026-07-20T20:10:10Z","4803","False"
"techcare-search-controller","https://github.aexp.com/amex-archives/techcare-search-controller",,"0","0","JavaScript","amex-archives","2026-07-17T18:11:55Z","2309","False"
"temporal-workers","https://github.aexp.com/amex-archives/temporal-workers",,"0","0","Mustache","amex-archives","2026-05-22T22:59:19Z","7856","False"
"terraform-mock-archive","https://github.aexp.com/amex-archives/terraform-mock-archive","An archive of Terraform mocks designed for testing Sentinel policies.","0","0","HCL","amex-archives","2026-07-07T22:10:40Z","61991","False"
"tesla-dg-user-management-activity-sst","https://github.aexp.com/amex-archives/tesla-dg-user-management-activity-sst",,"0","0","Python","amex-archives","2026-06-18T01:09:26Z","46840","False"
"TestActions_NewRepo_1111_3","https://github.aexp.com/amex-archives/TestActions_NewRepo_1111_3","Ace tenant repo for: TestActions_NewRepo_1111_3 ","0","0","Java","amex-archives","2025-11-11T17:54:27Z","61","False"
"TestActions_Test1111","https://github.aexp.com/amex-archives/TestActions_Test1111","Ace tenant repo for: TestActions_Test1111 ","0","0","Java","amex-archives","2025-11-11T16:55:15Z","32","False"
"TestActions_Test11112025","https://github.aexp.com/amex-archives/TestActions_Test11112025","Ace tenant repo for: TestActions_Test11112025 ","0","0","Java","amex-archives","2025-11-11T17:04:21Z","32","False"
"testDev_11Nov35","https://github.aexp.com/amex-archives/testDev_11Nov35","Ace tenant repo for: testDev_11Nov35 ","0","0","Java","amex-archives","2025-11-11T14:37:19Z","61","False"
